datetime,open,high,low,close,volume,timestamp
2025-10-26 07:00:00+00:00,194.06,194.3,193.84,193.86,4299.74392213,1761462000000
2025-10-26 08:00:00+00:00,193.86,194.39,193.73,194.31,4447.845,1761465600000
2025-10-26 09:00:00+00:00,194.33,196.39,193.96,195.93,14397.989,1761469200000
2025-10-26 10:00:00+00:00,195.95,196.09,194.62,194.81,6666.626,1761472800000
2025-10-26 11:00:00+00:00,194.81,197.85,194.36,197.74,17130.486,1761476400000
2025-10-26 12:00:00+00:00,197.74,198.35,196.89,197.99,12155.22155245,1761480000000
2025-10-26 13:00:00+00:00,197.99,199.6,197.52,199.07,13035.488,1761483600000
2025-10-26 14:00:00+00:00,199.07,199.88,198.64,198.85,11317.10199686,1761487200000
2025-10-26 15:00:00+00:00,198.85,199.76,198.55,199.51,7187.541,1761490800000
2025-10-26 16:00:00+00:00,199.51,199.55,198.18,198.71,12692.851,1761494400000
2025-10-26 17:00:00+00:00,198.74,199.23,198.42,198.92,7146.223,1761498000000
2025-10-26 18:00:00+00:00,198.92,199.65,198.91,199.13,8298.90298804,1761501600000
2025-10-26 19:00:00+00:00,199.13,199.14,198.52,198.87,5202.511,1761505200000
2025-10-26 20:00:00+00:00,198.86,198.86,197.38,197.44,7224.97348544,1761508800000
2025-10-26 21:00:00+00:00,197.45,198.45,196.89,198.45,8357.592,1761512400000
2025-10-26 22:00:00+00:00,198.45,202.39,198.45,200.2,23436.72899841,1761516000000
2025-10-26 23:00:00+00:00,200.2,200.99,199.72,200.06,11904.572948,1761519600000
2025-10-27 00:00:00+00:00,200.06,203.52,199.51,203.25,19604.081,1761523200000
2025-10-27 01:00:00+00:00,203.22,205.02,202.82,204.37,13135.24790635,1761526800000
2025-10-27 02:00:00+00:00,204.36,204.99,203.54,203.95,9805.734,1761530400000
2025-10-27 03:00:00+00:00,203.95,204.62,203.29,204.33,7209.705,1761534000000
2025-10-27 04:00:00+00:00,204.33,204.64,203.16,203.99,8747.194,1761537600000
2025-10-27 05:00:00+00:00,204.01,205.29,203.93,204.32,8595.402,1761541200000
2025-10-27 06:00:00+00:00,204.32,204.92,203.52,204.77,10585.352,1761544800000
2025-10-27 07:00:00+00:00,204.76,205.2,202.27,202.49,13777.559,1761548400000
2025-10-27 08:00:00+00:00,202.5,202.54,199.94,200.46,18151.763,1761552000000
2025-10-27 09:00:00+00:00,200.46,200.52,198.11,199.97,19858.616,1761555600000
2025-10-27 10:00:00+00:00,199.98,200.76,199.65,200.43,7409.353,1761559200000
2025-10-27 11:00:00+00:00,200.43,200.94,198.85,200.17,11116.6887,1761562800000
2025-10-27 12:00:00+00:00,200.19,200.26,199.02,199.56,10270.498,1761566400000
2025-10-27 13:00:00+00:00,199.52,200.57,198.47,200.34,13767.048,1761570000000
2025-10-27 14:00:00+00:00,200.35,200.5,198.32,199.12,16094.48,1761573600000
2025-10-27 15:00:00+00:00,199.12,200.49,198.96,200.11,14049.918,1761577200000
2025-10-27 16:00:00+00:00,200.11,203.1,200.02,202.47,21401.848,1761580800000
2025-10-27 17:00:00+00:00,202.47,203.26,201.7,202.29,15842.029,1761584400000
2025-10-27 18:00:00+00:00,202.28,203.2,201.24,201.66,14553.23796358,1761588000000
2025-10-27 19:00:00+00:00,201.66,201.72,199.82,200.0,16279.41873981,1761591600000
2025-10-27 20:00:00+00:00,200.02,200.22,198.69,198.73,15980.09997814,1761595200000
2025-10-27 21:00:00+00:00,198.72,199.53,197.71,198.7,12630.86,1761598800000
2025-10-27 22:00:00+00:00,198.72,199.41,198.04,198.3,11967.736,1761602400000
2025-10-27 23:00:00+00:00,198.31,198.94,197.34,198.71,11517.312,1761606000000
2025-10-28 00:00:00+00:00,198.7,200.35,198.43,199.67,10321.784,1761609600000
2025-10-28 01:00:00+00:00,199.69,202.03,199.69,201.35,10944.699,1761613200000
2025-10-28 02:00:00+00:00,201.37,201.88,199.46,200.78,12657.58,1761616800000
2025-10-28 03:00:00+00:00,200.68,201.91,199.85,201.26,14171.114,1761620400000
2025-10-28 04:00:00+00:00,201.27,202.14,200.44,201.13,10469.16,1761624000000
2025-10-28 05:00:00+00:00,201.13,201.43,198.63,198.7,12067.19099936,1761627600000
2025-10-28 06:00:00+00:00,198.74,200.95,198.73,200.91,12475.99640361,1761631200000
2025-10-28 07:00:00+00:00,200.91,202.98,200.7,202.38,16106.279,1761634800000
2025-10-28 08:00:00+00:00,202.36,203.96,201.9,203.42,15783.323,1761638400000
2025-10-28 09:00:00+00:00,203.4,203.77,201.49,201.96,11706.113,1761642000000
2025-10-28 10:00:00+00:00,201.99,202.07,199.88,200.29,9553.303,1761645600000
2025-10-28 11:00:00+00:00,200.32,200.65,199.25,199.76,9069.783,1761649200000
2025-10-28 12:00:00+00:00,199.74,200.36,198.25,200.22,14224.677,1761652800000
2025-10-28 13:00:00+00:00,200.23,203.04,200.17,202.72,22424.978,1761656400000
2025-10-28 14:00:00+00:00,202.78,202.91,196.61,199.59,32037.677,1761660000000
2025-10-28 15:00:00+00:00,199.57,200.7,198.38,198.86,16942.484,1761663600000
2025-10-28 16:00:00+00:00,198.87,200.68,197.97,199.81,17752.481,1761667200000
2025-10-28 17:00:00+00:00,199.81,200.88,199.68,200.85,10212.67398515,1761670800000
2025-10-28 18:00:00+00:00,200.85,201.27,198.9,199.66,12042.632,1761674400000
2025-10-28 19:00:00+00:00,199.7,200.11,194.45,195.41,45697.643,1761678000000
2025-10-28 20:00:00+00:00,195.38,195.38,192.05,192.52,41147.739,1761681600000
2025-10-28 21:00:00+00:00,192.51,194.43,190.21,193.88,29876.302,1761685200000
2025-10-28 22:00:00+00:00,193.87,195.18,193.36,194.95,15179.218,1761688800000
2025-10-28 23:00:00+00:00,194.95,194.95,193.8,194.18,10782.469,1761692400000
2025-10-29 00:00:00+00:00,194.17,195.1,193.35,193.82,9794.544,1761696000000
2025-10-29 01:00:00+00:00,193.77,195.03,192.74,194.17,10953.26529308,1761699600000
2025-10-29 02:00:00+00:00,194.18,194.87,194.01,194.73,7518.892,1761703200000
2025-10-29 03:00:00+00:00,194.73,194.73,193.25,193.96,8453.849,1761706800000
2025-10-29 04:00:00+00:00,193.95,194.77,193.81,194.61,5390.83,1761710400000
2025-10-29 05:00:00+00:00,194.58,195.8,194.47,195.2,7884.479,1761714000000
2025-10-29 06:00:00+00:00,195.18,195.74,194.78,195.51,7810.357,1761717600000
2025-10-29 07:00:00+00:00,195.56,196.03,195.16,195.63,7250.452,1761721200000
2025-10-29 08:00:00+00:00,195.64,195.7,194.04,194.52,8231.1675,1761724800000
2025-10-29 09:00:00+00:00,194.51,194.76,193.81,194.23,7160.949,1761728400000
2025-10-29 10:00:00+00:00,194.23,197.08,194.0,196.26,13354.91844194,1761732000000
2025-10-29 11:00:00+00:00,196.29,199.36,196.07,198.73,17259.88,1761735600000
2025-10-29 12:00:00+00:00,198.74,199.86,198.16,199.86,11481.10337041,1761739200000
2025-10-29 13:00:00+00:00,199.86,201.68,199.17,200.77,19552.99297359,1761742800000
2025-10-29 14:00:00+00:00,200.75,200.96,198.71,200.04,16809.62684739,1761746400000
2025-10-29 15:00:00+00:00,200.03,200.64,196.39,196.76,19636.065,1761750000000
2025-10-29 16:00:00+00:00,196.78,196.86,194.75,195.35,19265.59099585,1761753600000
2025-10-29 17:00:00+00:00,195.34,198.78,194.87,198.49,16143.04392044,1761757200000
2025-10-29 18:00:00+00:00,198.5,198.59,189.12,193.56,63902.961,1761760800000
2025-10-29 19:00:00+00:00,193.57,195.33,191.41,192.78,23685.26999867,1761764400000
2025-10-29 20:00:00+00:00,192.8,196.25,191.94,195.61,19880.547,1761768000000
2025-10-29 21:00:00+00:00,195.61,197.08,195.14,196.05,14103.546,1761771600000
2025-10-29 22:00:00+00:00,196.03,196.4,195.26,195.37,9545.271,1761775200000
2025-10-29 23:00:00+00:00,195.37,195.57,193.01,193.9,11349.422,1761778800000
2025-10-30 00:00:00+00:00,193.91,194.73,192.12,194.68,9727.77899322,1761782400000
2025-10-30 01:00:00+00:00,194.68,196.0,193.49,195.51,11257.266,1761786000000
2025-10-30 02:00:00+00:00,195.52,198.17,195.25,198.14,11552.698,1761789600000
2025-10-30 03:00:00+00:00,198.18,198.19,196.62,197.12,13217.565,1761793200000
2025-10-30 04:00:00+00:00,197.11,197.17,190.38,191.82,34874.883,1761796800000
2025-10-30 05:00:00+00:00,191.82,195.68,191.44,195.21,21863.42774434,1761800400000
2025-10-30 06:00:00+00:00,195.18,195.48,193.45,194.2,12676.29,1761804000000
2025-10-30 07:00:00+00:00,194.21,196.2,193.96,195.85,12193.953,1761807600000
2025-10-30 08:00:00+00:00,195.81,196.12,194.63,195.42,10297.65337514,1761811200000
2025-10-30 09:00:00+00:00,195.38,195.46,192.34,192.39,15756.325,1761814800000
2025-10-30 10:00:00+00:00,192.4,192.48,191.12,192.22,14522.847,1761818400000
2025-10-30 11:00:00+00:00,192.22,192.68,191.3,191.87,14263.6779951,1761822000000
2025-10-30 12:00:00+00:00,191.86,192.07,186.42,187.9,37796.332,1761825600000
2025-10-30 13:00:00+00:00,187.89,188.72,184.86,185.78,27597.264,1761829200000
2025-10-30 14:00:00+00:00,185.76,187.85,185.68,187.3,17871.48095598,1761832800000
2025-10-30 15:00:00+00:00,187.27,187.66,184.51,185.05,14520.341,1761836400000
2025-10-30 16:00:00+00:00,185.05,186.34,183.97,185.35,17825.93597646,1761840000000
2025-10-30 17:00:00+00:00,185.3,185.36,181.45,183.87,28930.92287624,1761843600000
2025-10-30 18:00:00+00:00,183.86,184.0,180.85,181.35,13424.77570477,1761847200000
2025-10-30 19:00:00+00:00,181.29,181.93,178.69,179.11,20215.627,1761850800000
2025-10-30 20:00:00+00:00,179.08,182.57,178.8,182.26,22176.37958001,1761854400000
2025-10-30 21:00:00+00:00,182.26,182.71,181.21,182.42,18137.912,1761858000000
2025-10-30 22:00:00+00:00,182.47,183.67,182.14,183.66,16227.84499872,1761861600000
2025-10-30 23:00:00+00:00,183.68,184.72,182.63,184.67,11463.216,1761865200000
2025-10-31 00:00:00+00:00,184.7,186.52,184.1,185.46,11645.436,1761868800000
2025-10-31 01:00:00+00:00,185.5,186.9,185.1,186.23,14801.833,1761872400000
2025-10-31 02:00:00+00:00,186.23,186.31,183.73,184.64,13348.39695763,1761876000000
2025-10-31 03:00:00+00:00,184.65,185.74,184.16,185.16,11237.693,1761879600000
2025-10-31 04:00:00+00:00,185.17,187.05,184.99,186.66,14250.457,1761883200000
2025-10-31 05:00:00+00:00,186.65,186.65,185.35,185.69,10567.032,1761886800000
2025-10-31 06:00:00+00:00,185.71,185.92,184.95,185.56,8523.22999248,1761890400000
2025-10-31 07:00:00+00:00,185.56,186.14,184.79,185.37,6932.47404792,1761894000000
2025-10-31 08:00:00+00:00,185.36,186.58,184.61,186.52,11374.819,1761897600000
2025-10-31 09:00:00+00:00,186.52,187.01,186.02,186.63,12860.005,1761901200000
2025-10-31 10:00:00+00:00,186.64,187.38,186.23,186.42,12096.329,1761904800000
2025-10-31 11:00:00+00:00,186.42,189.19,186.22,188.89,14549.707,1761908400000
2025-10-31 12:00:00+00:00,188.88,189.35,186.34,186.51,18764.403,1761912000000
2025-10-31 13:00:00+00:00,186.52,188.59,186.0,188.36,19374.56899986,1761915600000
2025-10-31 14:00:00+00:00,188.42,189.46,186.99,189.09,17335.356,1761919200000
2025-10-31 15:00:00+00:00,189.09,190.27,187.96,188.15,20382.012,1761922800000
2025-10-31 16:00:00+00:00,188.12,188.59,184.68,185.13,18467.776,1761926400000
2025-10-31 17:00:00+00:00,185.07,185.95,184.4,185.37,17887.37,1761930000000
2025-10-31 18:00:00+00:00,185.36,186.55,184.51,185.99,16474.10299964,1761933600000
2025-10-31 19:00:00+00:00,185.96,189.03,185.02,188.42,17345.441,1761937200000
2025-10-31 20:00:00+00:00,188.37,188.81,186.74,186.91,12226.97660162,1761940800000
2025-10-31 21:00:00+00:00,186.91,187.7,186.55,187.28,8167.429,1761944400000
2025-10-31 22:00:00+00:00,187.28,187.93,187.01,187.28,8133.735,1761948000000
2025-10-31 23:00:00+00:00,187.27,187.82,187.13,187.21,6343.07220272,1761951600000
2025-11-01 00:00:00+00:00,187.21,187.34,186.05,187.13,9031.657,1761955200000
2025-11-01 01:00:00+00:00,187.12,187.43,186.11,186.12,6921.325,1761958800000
2025-11-01 02:00:00+00:00,186.12,186.73,185.53,186.62,6818.929,1761962400000
2025-11-01 03:00:00+00:00,186.61,187.46,186.58,187.21,7446.247,1761966000000
2025-11-01 04:00:00+00:00,187.21,187.53,186.29,187.06,8898.53094937,1761969600000
2025-11-01 05:00:00+00:00,187.06,187.1,186.15,186.23,5910.18295861,1761973200000
2025-11-01 06:00:00+00:00,186.22,186.35,184.99,185.71,7216.965,1761976800000
2025-11-01 07:00:00+00:00,185.72,186.34,185.32,185.78,6904.036,1761980400000
2025-11-01 08:00:00+00:00,185.77,186.51,185.66,186.5,8143.671,1761984000000
2025-11-01 09:00:00+00:00,186.52,186.7,185.73,185.81,7585.743,1761987600000
2025-11-01 10:00:00+00:00,185.82,186.39,185.24,186.12,6521.035,1761991200000
2025-11-01 11:00:00+00:00,186.15,186.63,185.67,186.17,5671.608,1761994800000
2025-11-01 12:00:00+00:00,186.18,186.6,186.18,186.35,4655.825,1761998400000
2025-11-01 13:00:00+00:00,186.37,186.47,184.8,185.31,6730.997,1762002000000
2025-11-01 14:00:00+00:00,185.3,185.56,183.78,185.0,12582.381,1762005600000
2025-11-01 15:00:00+00:00,185.0,186.41,184.85,186.39,9570.431,1762009200000
2025-11-01 16:00:00+00:00,186.42,187.06,185.96,186.41,9148.702,1762012800000
2025-11-01 17:00:00+00:00,186.46,186.53,184.92,184.97,6848.657,1762016400000
2025-11-01 18:00:00+00:00,184.96,185.76,184.89,185.74,8311.268,1762020000000
2025-11-01 19:00:00+00:00,185.72,186.3,185.41,186.25,6821.71796872,1762023600000
2025-11-01 20:00:00+00:00,186.25,186.94,186.16,186.5,6107.38619347,1762027200000
2025-11-01 21:00:00+00:00,186.51,186.6,185.32,185.33,5453.36843484,1762030800000
