timestamp,open,high,low,close,volume,datetime
1776293100000,1.39686,1.39798,1.39354,1.39438,191139.6436,2026-04-15 22:45:00
1776294000000,1.39421,1.39421,1.38928,1.38993,531746.3995,2026-04-15 23:00:00
1776294900000,1.39005,1.39005,1.38561,1.38842,556752.4319,2026-04-15 23:15:00
1776295800000,1.38835,1.3894,1.38607,1.38825,278598.8991,2026-04-15 23:30:00
1776296700000,1.38833,1.39218,1.38831,1.39203,400683.2125,2026-04-15 23:45:00
1776297600000,1.39212,1.393,1.38949,1.38958,156191.6567,2026-04-16 00:00:00
1776298500000,1.38961,1.39035,1.38668,1.38839,437628.6589,2026-04-16 00:15:00
1776299400000,1.38853,1.39714,1.38839,1.39691,78498.0808,2026-04-16 00:30:00
1776300300000,1.39687,1.39809,1.39443,1.39721,117102.8023,2026-04-16 00:45:00
1776301200000,1.3971,1.3971,1.39062,1.39465,1262620.3872,2026-04-16 01:00:00
1776302100000,1.39471,1.40117,1.39471,1.39771,597652.9011,2026-04-16 01:15:00
1776303000000,1.39772,1.40149,1.39762,1.40115,206863.0175,2026-04-16 01:30:00
1776303900000,1.40106,1.40195,1.39781,1.39972,321799.8137,2026-04-16 01:45:00
1776304800000,1.40007,1.40469,1.39921,1.39921,461621.321,2026-04-16 02:00:00
1776305700000,1.39887,1.40254,1.39663,1.40237,169135.6498,2026-04-16 02:15:00
1776306600000,1.40241,1.40954,1.40162,1.40937,939184.27877542,2026-04-16 02:30:00
1776307500000,1.40946,1.40999,1.40476,1.40671,678235.6282,2026-04-16 02:45:00
1776308400000,1.40654,1.41331,1.40602,1.40996,706306.1481,2026-04-16 03:00:00
1776309300000,1.41052,1.41549,1.41048,1.41227,697402.9417,2026-04-16 03:15:00
1776310200000,1.41224,1.41224,1.40672,1.40711,560112.9995,2026-04-16 03:30:00
1776311100000,1.40727,1.40906,1.40551,1.40636,975719.8113,2026-04-16 03:45:00
1776312000000,1.40607,1.41038,1.40531,1.4074,673455.3383,2026-04-16 04:00:00
1776312900000,1.40686,1.41048,1.40637,1.40692,504097.1319,2026-04-16 04:15:00
1776313800000,1.40678,1.4114,1.40592,1.40931,368932.8772,2026-04-16 04:30:00
1776314700000,1.409,1.40964,1.40226,1.40407,1082609.7104,2026-04-16 04:45:00
1776315600000,1.40373,1.4055,1.4021,1.40312,667370.188,2026-04-16 05:00:00
1776316500000,1.40306,1.40538,1.40089,1.4039,678757.8459,2026-04-16 05:15:00
1776317400000,1.40451,1.40711,1.40397,1.40643,558418.5147,2026-04-16 05:30:00
1776318300000,1.40637,1.40725,1.40504,1.40549,422028.6057,2026-04-16 05:45:00
1776319200000,1.40603,1.4092,1.40582,1.40774,341129.8083,2026-04-16 06:00:00
1776320100000,1.40756,1.40946,1.40692,1.40738,249579.8041,2026-04-16 06:15:00
1776321000000,1.40733,1.4083,1.40478,1.40731,593948.2921,2026-04-16 06:30:00
1776321900000,1.40697,1.41,1.40657,1.41,208750.7999,2026-04-16 06:45:00
1776322800000,1.40985,1.41275,1.40909,1.41059,426917.8573,2026-04-16 07:00:00
1776323700000,1.41052,1.41152,1.40798,1.40883,233161.0618,2026-04-16 07:15:00
1776324600000,1.40882,1.41016,1.40806,1.40914,252729.0949,2026-04-16 07:30:00
1776325500000,1.40949,1.40953,1.4046,1.40587,356779.3965,2026-04-16 07:45:00
1776326400000,1.40562,1.40709,1.4027,1.40299,397551.0074,2026-04-16 08:00:00
1776327300000,1.40299,1.40667,1.40286,1.40535,151924.1249,2026-04-16 08:15:00
1776328200000,1.40535,1.40594,1.40331,1.40481,157021.5199,2026-04-16 08:30:00
1776329100000,1.40454,1.40943,1.40454,1.40519,199337.2192,2026-04-16 08:45:00
1776330000000,1.40489,1.41425,1.40376,1.41392,164896.7853,2026-04-16 09:00:00
1776330900000,1.4142,1.42278,1.4137,1.41611,470326.3171,2026-04-16 09:15:00
1776331800000,1.41651,1.41764,1.41141,1.41141,356251.8341,2026-04-16 09:30:00
1776332700000,1.41141,1.42074,1.40958,1.41742,1000172.0064,2026-04-16 09:45:00
1776333600000,1.41706,1.41767,1.40961,1.41143,354771.6146,2026-04-16 10:00:00
1776334500000,1.41142,1.41397,1.41047,1.41325,386016.9219,2026-04-16 10:15:00
1776335400000,1.41306,1.41462,1.41215,1.41259,172957.4575,2026-04-16 10:30:00
1776336300000,1.41238,1.41313,1.40796,1.40856,348126.5898,2026-04-16 10:45:00
1776337200000,1.40895,1.40919,1.40237,1.40306,112857.008,2026-04-16 11:00:00
1776338100000,1.40262,1.40562,1.4016,1.40519,204568.6967,2026-04-16 11:15:00
1776339000000,1.40519,1.40864,1.40457,1.40704,727827.4714,2026-04-16 11:30:00
1776339900000,1.40704,1.40931,1.40614,1.40931,449254.1373,2026-04-16 11:45:00
1776340800000,1.40946,1.42323,1.40935,1.41942,816281.8194,2026-04-16 12:00:00
1776341700000,1.41936,1.42007,1.41601,1.41696,511034.1848,2026-04-16 12:15:00
1776342600000,1.4171,1.41742,1.41011,1.41372,444438.782,2026-04-16 12:30:00
1776343500000,1.41371,1.41449,1.4115,1.41393,133383.0579,2026-04-16 12:45:00
1776344400000,1.41393,1.42084,1.41168,1.42084,238970.185,2026-04-16 13:00:00
1776345300000,1.421,1.43123,1.41981,1.4298,725960.5842,2026-04-16 13:15:00
1776346200000,1.42963,1.43414,1.42535,1.43093,1028987.9092,2026-04-16 13:30:00
1776347100000,1.43083,1.43083,1.3993,1.40725,2890464.8781,2026-04-16 13:45:00
1776348000000,1.40673,1.4096,1.40222,1.4047,1980165.7666,2026-04-16 14:00:00
1776348900000,1.40471,1.40676,1.39317,1.40029,1072624.1795,2026-04-16 14:15:00
