datetime,open,high,low,close,volume,timestamp
2025-11-24 20:00:00+00:00,137.25,139.85,137.25,138.52,65791.34295057,1764014400000
2025-11-25 00:00:00+00:00,138.45,138.97,137.27,137.81,47215.758,1764028800000
2025-11-25 04:00:00+00:00,137.81,138.95,136.33,136.34,42426.55842277,1764043200000
2025-11-25 08:00:00+00:00,136.34,136.86,134.76,136.3,57515.05237346,1764057600000
2025-11-25 12:00:00+00:00,136.31,136.98,133.14,134.88,78337.07419277,1764072000000
2025-11-25 16:00:00+00:00,134.81,138.01,134.24,136.72,61108.2003131,1764086400000
2025-11-25 20:00:00+00:00,136.72,140.49,135.99,138.96,56263.95783923,1764100800000
2025-11-26 00:00:00+00:00,138.96,140.67,137.93,138.15,43807.25985947,1764115200000
2025-11-26 04:00:00+00:00,138.16,139.98,137.74,139.89,42599.925,1764129600000
2025-11-26 08:00:00+00:00,139.89,139.91,136.22,136.89,51896.279,1764144000000
2025-11-26 12:00:00+00:00,136.87,138.28,135.53,136.65,85817.10630754,1764158400000
2025-11-26 16:00:00+00:00,136.68,144.71,136.47,143.98,98939.85081076,1764172800000
2025-11-26 20:00:00+00:00,143.98,144.22,142.54,143.04,51779.85598513,1764187200000
2025-11-27 00:00:00+00:00,143.03,144.12,142.1,142.53,58039.89099543,1764201600000
2025-11-27 04:00:00+00:00,142.53,144.27,142.34,143.77,42037.90170205,1764216000000
2025-11-27 08:00:00+00:00,143.76,143.89,141.51,142.1,51714.41008639,1764230400000
2025-11-27 12:00:00+00:00,142.1,142.54,140.67,142.16,46829.59512436,1764244800000
2025-11-27 16:00:00+00:00,142.14,143.15,141.44,142.72,51260.018,1764259200000
2025-11-27 20:00:00+00:00,142.72,142.89,140.48,140.85,35283.00428405,1764273600000
2025-11-28 00:00:00+00:00,140.85,141.44,138.6,139.68,45770.544,1764288000000
2025-11-28 04:00:00+00:00,139.68,140.54,138.97,138.97,33993.335,1764302400000
2025-11-28 08:00:00+00:00,138.98,142.63,138.95,140.99,52554.37338311,1764316800000
2025-11-28 12:00:00+00:00,140.99,143.6,140.43,141.59,78777.57243119,1764331200000
2025-11-28 16:00:00+00:00,141.62,141.64,136.02,137.55,91195.16199789,1764345600000
2025-11-28 20:00:00+00:00,137.54,138.29,136.64,137.36,47931.703,1764360000000
2025-11-29 00:00:00+00:00,137.35,137.89,136.78,136.85,30475.751,1764374400000
2025-11-29 04:00:00+00:00,136.85,137.72,136.3,137.28,28097.932,1764388800000
2025-11-29 08:00:00+00:00,137.28,137.48,136.41,137.33,29733.163,1764403200000
2025-11-29 12:00:00+00:00,137.33,137.65,136.51,137.56,29910.269,1764417600000
