timestamp,open,high,low,close,volume,datetime
1776293100000,75055.2,75197.7,74911.0,74957.3,24.51633847,2026-04-15 22:45:00
1776294000000,74967.6,74967.6,74709.6,74747.0,27.27589385,2026-04-15 23:00:00
1776294900000,74747.1,74763.4,74649.7,74737.7,16.09771845,2026-04-15 23:15:00
1776295800000,74741.5,74778.0,74626.4,74657.2,9.352202069366921,2026-04-15 23:30:00
1776296700000,74657.4,74856.3,74657.2,74810.8,9.0417779,2026-04-15 23:45:00
1776297600000,74817.2,74832.7,74609.0,74609.0,11.79263467,2026-04-16 00:00:00
1776298500000,74608.3,74662.5,74454.6,74601.1,20.86207133,2026-04-16 00:15:00
1776299400000,74601.2,74871.0,74601.2,74774.6,27.64679174,2026-04-16 00:30:00
1776300300000,74767.8,74848.9,74688.9,74814.2,8.63995419,2026-04-16 00:45:00
1776301200000,74806.8,74806.9,74455.3,74554.5,16.35022524,2026-04-16 01:00:00
1776302100000,74563.4,74686.5,74522.2,74613.3,8.49670055,2026-04-16 01:15:00
1776303000000,74613.4,74703.8,74583.8,74692.7,10.51454503,2026-04-16 01:30:00
1776303900000,74680.0,74712.1,74570.7,74652.3,10.05357297,2026-04-16 01:45:00
1776304800000,74657.0,74752.4,74603.5,74683.7,11.78785292,2026-04-16 02:00:00
1776305700000,74680.6,74914.5,74619.2,74902.8,15.15418985,2026-04-16 02:15:00
1776306600000,74903.0,75225.2,74903.0,75196.4,30.91760246,2026-04-16 02:30:00
1776307500000,75196.5,75267.0,74818.5,74892.9,22.62708101,2026-04-16 02:45:00
1776308400000,74885.6,75125.4,74874.1,74966.0,14.49585537,2026-04-16 03:00:00
1776309300000,74972.6,75153.5,74972.6,75044.8,13.08853525,2026-04-16 03:15:00
1776310200000,75042.4,75045.4,74952.5,74984.1,9.88926147,2026-04-16 03:30:00
1776311100000,74981.1,74981.3,74871.0,74887.4,12.17024591,2026-04-16 03:45:00
1776312000000,74887.4,75013.6,74844.2,74940.7,13.36028982,2026-04-16 04:00:00
1776312900000,74940.6,74978.6,74886.1,74925.2,14.4470585,2026-04-16 04:15:00
1776313800000,74925.3,75172.9,74871.6,75116.5,11.76896875,2026-04-16 04:30:00
1776314700000,75106.2,75106.2,74731.7,74954.3,33.48511625,2026-04-16 04:45:00
1776315600000,74952.0,75006.0,74903.7,74919.1,10.44695184,2026-04-16 05:00:00
1776316500000,74919.2,75106.0,74905.9,75064.7,9.09911617,2026-04-16 05:15:00
1776317400000,75064.8,75134.0,75019.5,75054.6,12.32416086,2026-04-16 05:30:00
1776318300000,75058.8,75071.2,75013.6,75048.0,11.15342264,2026-04-16 05:45:00
1776319200000,75049.0,75113.4,75009.6,75010.1,16.20193863,2026-04-16 06:00:00
1776320100000,75010.2,75081.9,75007.0,75025.7,9.56302517,2026-04-16 06:15:00
1776321000000,75025.6,75037.2,74857.7,74942.6,17.42639932,2026-04-16 06:30:00
