timestamp,open,high,low,close,volume
2023-11-09 16:00:00,5.2406,5.28,4.5707,4.8953,131343.3111
2023-11-09 20:00:00,4.8923,5.16,4.8044,5.119,53481.1447
2023-11-10 00:00:00,5.121,5.2968,5.0945,5.1933,39494.6749
2023-11-10 04:00:00,5.1979,5.2655,5.1333,5.1479,27882.4818
2023-11-10 08:00:00,5.1505,5.3746,5.0608,5.3235,63111.5875
2023-11-10 12:00:00,5.328,5.3302,5.0945,5.1965,51946.3261
2023-11-10 16:00:00,5.1914,5.2542,5.184,5.195,17457.5101
2023-11-10 20:00:00,5.1988,5.3128,5.1726,5.283,19359.5435
2023-11-11 00:00:00,5.2829,5.356,5.1728,5.2537,45147.1749
2023-11-11 04:00:00,5.2515,5.4458,5.1555,5.3044,48618.6581
2023-11-11 08:00:00,5.3046,5.4219,5.287,5.3326,18534.2891
2023-11-11 12:00:00,5.3274,5.5341,5.3053,5.4849,30590.6101
2023-11-11 16:00:00,5.4833,5.5317,5.4176,5.524,20845.2589
2023-11-11 20:00:00,5.5239,5.5239,5.3357,5.3938,17718.8727
2023-11-12 00:00:00,5.3962,5.4028,5.2065,5.3479,43038.7326
2023-11-12 04:00:00,5.3448,5.4781,5.288,5.4699,26467.9993
2023-11-12 08:00:00,5.4695,5.4942,5.3584,5.3928,43084.6983
2023-11-12 12:00:00,5.3928,5.4508,5.2797,5.3886,52859.8733
2023-11-12 16:00:00,5.3818,5.417,5.322,5.4037,12614.8714
2023-11-12 20:00:00,5.4006,5.5204,5.3745,5.4193,24970.1149
2023-11-13 00:00:00,5.4151,5.5547,5.3468,5.391,23906.5651
2023-11-13 04:00:00,5.3899,5.443,5.2906,5.4172,17474.8413
2023-11-13 08:00:00,5.4206,5.504,5.3348,5.3699,19454.8363
2023-11-13 12:00:00,5.3713,5.5412,5.3032,5.54,26372.2286
2023-11-13 16:00:00,5.54,5.6256,5.3653,5.4902,35838.7091
2023-11-13 20:00:00,5.4863,5.5054,5.2,5.2222,23360.0221
2023-11-14 00:00:00,5.223,5.254,5.1232,5.2279,18809.945
2023-11-14 04:00:00,5.2287,5.3015,5.2008,5.283,5883.6531
2023-11-14 08:00:00,5.2846,5.3054,5.0603,5.1142,13875.1606
2023-11-14 12:00:00,5.1067,5.262,5.0868,5.1509,24126.3426
2023-11-14 16:00:00,5.1682,5.2385,4.8356,4.9465,50744.299
2023-11-14 20:00:00,4.945,5.0725,4.9439,5.0574,15123.4263
2023-11-15 00:00:00,5.0557,5.192,5.055,5.0958,12120.5279
2023-11-15 04:00:00,5.1013,5.245,5.1013,5.2213,17374.1816
2023-11-15 08:00:00,5.2311,5.2991,5.174,5.2982,9948.5533
2023-11-15 12:00:00,5.2989,5.3358,5.2302,5.3358,15256.9385
2023-11-15 16:00:00,5.3328,5.376,5.2225,5.369,21962.7297
2023-11-15 20:00:00,5.369,5.3866,5.3187,5.3849,22678.8236
2023-11-16 00:00:00,5.3872,5.505,5.3849,5.4614,31948.9802
2023-11-16 04:00:00,5.4579,5.5449,5.4411,5.5188,15622.4549
2023-11-16 08:00:00,5.5343,5.5899,5.4305,5.4909,23648.7093
2023-11-16 12:00:00,5.4818,5.4829,5.2321,5.2682,22784.2278
2023-11-16 16:00:00,5.2664,5.3922,5.1028,5.2163,28350.5568
2023-11-16 20:00:00,5.2168,5.2524,5.1302,5.1911,13605.0594
