timestamp,open,high,low,close,volume
2023-11-09 14:00:00,105.109,106.349,104.102,105.126,3949.2226
2023-11-09 15:00:00,105.114,105.794,100.103,100.273,4988.9664
2023-11-09 16:00:00,100.355,101.445,92.19,96.642,7448.5111
2023-11-09 17:00:00,96.642,97.142,95.068,96.834,1698.0739
2023-11-09 18:00:00,96.778,96.778,94.907,95.019,428.2399
2023-11-09 19:00:00,94.911,95.55,94.274,95.393,345.2951
2023-11-09 20:00:00,95.336,96.882,94.202,95.612,1419.4362
2023-11-09 21:00:00,95.615,96.943,95.376,96.709,722.913
2023-11-09 22:00:00,96.706,98.781,96.7,98.781,953.7731
2023-11-09 23:00:00,98.746,100.951,97.985,100.795,806.4009
2023-11-10 00:00:00,100.816,100.936,98.134,98.455,1796.3354
2023-11-10 01:00:00,98.485,99.715,98.116,99.471,279.1322
2023-11-10 02:00:00,99.477,100.327,98.619,99.962,600.6928
2023-11-10 03:00:00,99.922,100.164,98.772,98.797,459.7511
2023-11-10 04:00:00,98.806,99.573,98.66,99.367,243.6842
2023-11-10 05:00:00,99.23,99.571,98.79,99.571,131.04
2023-11-10 06:00:00,99.588,99.71,98.188,98.281,238.2088
2023-11-10 07:00:00,98.273,98.549,97.358,97.711,913.8716
2023-11-10 08:00:00,97.839,98.001,95.957,97.533,1123.069
2023-11-10 09:00:00,97.531,98.544,97.108,98.522,312.3417
2023-11-10 10:00:00,98.457,98.526,97.334,98.194,384.5637
2023-11-10 11:00:00,98.059,98.925,97.655,98.657,340.7751
2023-11-10 12:00:00,98.436,98.436,96.479,97.89,871.8314
2023-11-10 13:00:00,97.865,98.458,96.422,96.568,1425.8464
2023-11-10 14:00:00,96.651,97.736,95.427,96.717,835.8142
2023-11-10 15:00:00,96.908,98.325,96.749,97.778,423.3126
2023-11-10 16:00:00,97.781,99.631,97.712,99.627,401.871
2023-11-10 17:00:00,99.596,99.917,98.342,98.71,506.0515
2023-11-10 18:00:00,98.8,99.107,98.503,98.803,406.052
2023-11-10 19:00:00,98.792,99.135,98.448,98.46,206.1326
2023-11-10 20:00:00,98.436,98.801,97.76,98.674,419.7729
2023-11-10 21:00:00,98.705,99.526,98.497,99.472,295.0647
2023-11-10 22:00:00,99.524,100.037,99.048,99.794,288.6698
2023-11-10 23:00:00,99.835,100.613,99.597,100.265,362.26149996
2023-11-11 00:00:00,100.337,100.411,98.84,99.442,675.3242
2023-11-11 01:00:00,99.376,99.525,96.479,97.19,1444.5288
2023-11-11 02:00:00,97.189,98.243,96.562,97.813,1092.4802
2023-11-11 03:00:00,97.845,97.864,96.5,96.512,240.2292
2023-11-11 04:00:00,96.488,96.488,94.068,95.181,1391.7628
2023-11-11 05:00:00,95.13,96.144,94.82,96.144,329.0051
2023-11-11 06:00:00,96.104,96.611,95.355,96.269,264.5972
2023-11-11 07:00:00,96.278,96.699,95.703,96.079,303.2279
2023-11-11 08:00:00,96.147,96.29,95.598,96.061,144.8201
2023-11-11 09:00:00,96.191,97.227,96.034,97.227,413.5036
2023-11-11 10:00:00,96.985,97.08,96.484,97.066,96.2698
2023-11-11 11:00:00,96.997,97.161,96.35,96.487,243.9977
2023-11-11 12:00:00,96.348,97.386,95.889,97.382,248.5403
2023-11-11 13:00:00,97.334,97.774,96.806,97.754,430.2342
2023-11-11 14:00:00,97.601,99.7,97.541,99.683,1634.0381
2023-11-11 15:00:00,99.658,99.658,98.133,98.529,1358.2351
2023-11-11 16:00:00,98.519,100.372,98.519,100.144,785.794
2023-11-11 17:00:00,100.131,100.502,98.256,98.875,1549.8629
2023-11-11 18:00:00,98.892,99.273,98.581,99.15,288.5704
2023-11-11 19:00:00,99.052,99.59,98.985,99.238,365.5852
2023-11-11 20:00:00,99.222,99.222,97.387,97.499,749.2478
2023-11-11 21:00:00,97.484,97.874,96.64,96.953,379.1249
2023-11-11 22:00:00,96.974,97.135,95.617,96.819,442.5958
2023-11-11 23:00:00,96.858,96.96,95.435,96.96,620.2843
2023-11-12 00:00:00,96.93,97.26,93.136,94.387,1439.4366
2023-11-12 01:00:00,94.382,95.572,93.6,95.25,346.3898
2023-11-12 02:00:00,95.334,95.469,94.204,94.913,255.1459
2023-11-12 03:00:00,94.9,95.935,94.596,95.913,338.3835
2023-11-12 04:00:00,95.913,96.156,94.872,95.381,144.7571
2023-11-12 05:00:00,95.341,96.059,94.803,96.054,136.9093
2023-11-12 06:00:00,96.072,96.577,95.733,96.556,173.0125
2023-11-12 07:00:00,96.577,98.503,96.577,98.121,1178.7773
2023-11-12 08:00:00,98.135,98.969,97.166,97.782,670.3844
2023-11-12 09:00:00,97.837,98.099,96.591,97.067,359.0461
2023-11-12 10:00:00,97.106,97.559,96.416,97.019,363.6211
2023-11-12 11:00:00,96.976,97.629,96.976,97.153,143.3007
2023-11-12 12:00:00,97.148,97.282,95.612,95.909,620.9483
2023-11-12 13:00:00,95.914,96.227,94.822,96.11,493.5557
2023-11-12 14:00:00,96.167,97.091,96.158,96.809,279.0016
2023-11-12 15:00:00,96.827,97.178,95.859,96.333,153.3095
2023-11-12 16:00:00,96.423,96.656,95.475,95.775,247.9952
2023-11-12 17:00:00,95.787,96.156,95.419,95.773,329.5187
2023-11-12 18:00:00,95.766,96.482,95.154,96.111,395.9254
2023-11-12 19:00:00,96.202,96.247,95.124,95.648,502.841
2023-11-12 20:00:00,95.56,96.509,95.365,96.308,316.5733
2023-11-12 21:00:00,96.407,96.986,96.385,96.952,111.3282
2023-11-12 22:00:00,96.99,97.385,96.605,97.385,170.5985
2023-11-12 23:00:00,97.385,99.869,96.024,99.84,1784.3045
2023-11-13 00:00:00,99.768,103.557,98.458,103.351,2797.1708
2023-11-13 01:00:00,103.321,104.665,101.75,101.764,1884.1411
2023-11-13 02:00:00,101.796,101.935,100.25,100.393,435.7951
2023-11-13 03:00:00,100.366,100.443,96.596,96.874,729.8813
2023-11-13 04:00:00,96.946,97.19,96.078,96.611,243.3706
2023-11-13 05:00:00,96.539,97.408,96.14,97.3,215.6906
2023-11-13 06:00:00,97.27,97.27,96.072,96.982,218.637
2023-11-13 07:00:00,97.024,97.978,96.75,97.706,306.724
2023-11-13 08:00:00,97.8,98.158,96.998,98.078,573.6218
2023-11-13 09:00:00,98.079,98.242,97.154,97.683,324.7766
2023-11-13 10:00:00,97.761,97.761,96.891,97.471,250.6585
2023-11-13 11:00:00,97.398,97.448,95.5,96.333,1770.9781
2023-11-13 12:00:00,96.25,96.611,95.076,96.541,440.986
2023-11-13 13:00:00,96.577,97.118,96.19,96.548,406.5807
2023-11-13 14:00:00,96.68,97.288,94.141,96.261,1399.6755
2023-11-13 15:00:00,96.24,97.509,95.935,97.281,1367.6349
2023-11-13 16:00:00,97.284,98.716,96.761,97.072,801.684
2023-11-13 17:00:00,97.214,97.236,95.208,95.906,505.2528
2023-11-13 18:00:00,95.862,96.448,95.32,96.107,102.2487
2023-11-13 19:00:00,96.157,96.86,96.04,96.86,240.315
2023-11-13 20:00:00,96.882,97.035,95.65,95.827,290.7568
2023-11-13 21:00:00,95.945,95.945,92.38,93.291,1372.7481
2023-11-13 22:00:00,93.172,94.487,93.172,93.398,222.09
2023-11-13 23:00:00,93.57,94.089,92.95,92.95,270.0322
2023-11-14 00:00:00,92.964,93.07,90.815,91.72,1485.1965
2023-11-14 01:00:00,91.77,93.208,91.77,92.529,174.312
2023-11-14 02:00:00,92.622,93.386,92.495,93.14,145.8066
2023-11-14 03:00:00,93.33,93.784,93.33,93.472,74.9063
2023-11-14 04:00:00,93.4,93.938,93.067,93.835,198.3831
2023-11-14 05:00:00,93.892,94.72,93.892,94.613,122.0703
2023-11-14 06:00:00,94.67,94.791,94.055,94.319,153.3568
2023-11-14 07:00:00,94.3,95.149,94.245,94.897,333.6347
2023-11-14 08:00:00,94.71,95.43,94.71,95.43,187.4254
2023-11-14 09:00:00,95.434,95.438,93.732,93.926,551.4472
2023-11-14 10:00:00,94.015,94.276,93.07,93.416,515.8324
2023-11-14 11:00:00,93.494,93.569,91.136,91.966,623.4099
2023-11-14 12:00:00,91.919,92.56,91.433,92.202,279.3429
2023-11-14 13:00:00,92.368,94.48,92.288,93.526,1053.4512
2023-11-14 14:00:00,93.448,94.549,93.021,94.339,392.5533
2023-11-14 15:00:00,94.381,94.549,91.671,92.887,625.1813
2023-11-14 16:00:00,92.783,93.697,92.782,93.17,249.774
2023-11-14 17:00:00,93.191,93.191,91.078,91.241,338.5906
2023-11-14 18:00:00,91.162,91.397,85.266,87.632,3766.8811
2023-11-14 19:00:00,87.705,89.265,87.419,88.657,837.5293
2023-11-14 20:00:00,88.663,90.2,88.496,89.361,538.4662
2023-11-14 21:00:00,89.361,90.622,89.357,90.484,707.4749
2023-11-14 22:00:00,90.468,90.921,90.187,90.858,187.7783
2023-11-14 23:00:00,90.919,91.008,90.603,90.603,59.1372
2023-11-15 00:00:00,90.772,92.48,90.523,90.805,2165.0767
2023-11-15 01:00:00,90.805,91.3,90.414,90.783,378.8941
2023-11-15 02:00:00,90.665,91.154,90.594,90.927,204.1637
2023-11-15 03:00:00,90.919,91.08,90.115,90.169,234.2891
2023-11-15 04:00:00,90.149,91.394,90.149,91.385,703.848
2023-11-15 05:00:00,91.391,92.887,91.323,92.517,510.8968
2023-11-15 06:00:00,92.548,93.613,92.033,93.296,1371.1736
2023-11-15 07:00:00,93.328,93.935,93.069,93.402,462.8983
2023-11-15 08:00:00,93.443,94.142,93.415,94.074,239.2773
2023-11-15 09:00:00,94.061,94.316,92.767,92.977,655.9157
2023-11-15 10:00:00,92.975,93.258,92.793,93.258,250.7822
2023-11-15 11:00:00,93.303,94.904,93.303,94.876,393.9726
2023-11-15 12:00:00,94.902,95.005,94.1,94.328,1142.8751
2023-11-15 13:00:00,94.314,94.439,92.826,93.499,405.6184
2023-11-15 14:00:00,93.639,94.147,93.092,93.333,232.7466
2023-11-15 15:00:00,93.345,94.603,93.345,94.603,367.6178
2023-11-15 16:00:00,94.544,95.29,94.229,95.065,626.3104
2023-11-15 17:00:00,95.022,95.04,93.861,93.972,325.4851
2023-11-15 18:00:00,94.009,95.785,93.588,94.954,1082.6369
2023-11-15 19:00:00,94.836,95.624,94.4,95.375,983.7647
2023-11-15 20:00:00,95.428,95.771,95.054,95.187,535.3166
2023-11-15 21:00:00,95.215,95.344,94.507,94.734,248.6343
2023-11-15 22:00:00,94.784,95.741,94.558,95.203,208.3092
2023-11-15 23:00:00,95.3,95.51,94.788,95.498,498.5296
2023-11-16 00:00:00,95.517,96.64,94.948,96.563,322.5842
2023-11-16 01:00:00,96.537,96.968,95.022,95.098,464.1375
2023-11-16 02:00:00,95.02,95.939,94.742,95.907,443.4375
2023-11-16 03:00:00,95.772,97.0,95.356,96.757,422.2187
2023-11-16 04:00:00,96.747,97.022,96.385,97.022,570.3047
2023-11-16 05:00:00,97.008,97.781,96.157,97.726,379.9319
2023-11-16 06:00:00,97.784,98.107,96.881,97.811,455.799
2023-11-16 07:00:00,97.777,97.857,97.0,97.501,531.5749
2023-11-16 08:00:00,97.463,97.725,95.406,95.961,511.3903
2023-11-16 09:00:00,95.986,96.125,94.412,95.251,621.055
2023-11-16 10:00:00,95.355,95.474,94.679,94.696,603.5225
2023-11-16 11:00:00,94.739,96.321,94.604,95.195,1057.0721
2023-11-16 12:00:00,95.342,95.342,93.394,94.058,471.7303
2023-11-16 13:00:00,94.101,94.427,92.097,93.976,1072.6767
2023-11-16 14:00:00,93.941,94.345,92.793,93.874,612.9796
