timestamp,open,high,low,close,volume
2023-11-09 14:00:00,5.1264,5.2479,5.1171,5.2408,101145.908
2023-11-09 15:00:00,5.2385,5.2633,5.1206,5.1511,115433.1791
2023-11-09 16:00:00,5.1511,5.182,4.4525,4.8673,337750.4402
2023-11-09 17:00:00,4.8638,4.9714,4.8276,4.957,71305.7238
2023-11-09 18:00:00,4.9567,4.9567,4.8356,4.8429,57550.6257
2023-11-09 19:00:00,4.8466,4.8901,4.8277,4.8744,40657.9561
2023-11-09 20:00:00,4.8742,4.8742,4.7756,4.86,83475.0388
2023-11-09 21:00:00,4.858,4.9254,4.849,4.8982,31546.1064
2023-11-09 22:00:00,4.898,4.9775,4.898,4.9775,17891.555
2023-11-09 23:00:00,4.9755,5.1017,4.9571,5.09,66141.1798
2023-11-10 00:00:00,5.0917,5.169,5.07,5.084,42723.0336
2023-11-10 01:00:00,5.0801,5.1817,5.0691,5.1741,23138.4592
2023-11-10 02:00:00,5.1785,5.2129,5.1723,5.1879,20965.706
2023-11-10 03:00:00,5.1885,5.1886,5.1025,5.1101,28605.31656387
2023-11-10 04:00:00,5.1072,5.1486,5.1021,5.1375,8104.124
2023-11-10 05:00:00,5.139,5.1524,5.1045,5.1494,12281.7336
2023-11-10 06:00:00,5.1504,5.1547,5.0913,5.1029,10102.1752
2023-11-10 07:00:00,5.1019,5.1182,5.0667,5.0824,38223.6755
2023-11-10 08:00:00,5.086,5.0922,5.0001,5.068,54090.2583
2023-11-10 09:00:00,5.0667,5.1125,5.0522,5.1088,28046.1847
2023-11-10 10:00:00,5.1086,5.1371,5.0854,5.1354,17999.6559
2023-11-10 11:00:00,5.1357,5.1965,5.1338,5.1759,31523.4842
2023-11-10 12:00:00,5.1819,5.1845,5.0898,5.1356,41014.8649
2023-11-10 13:00:00,5.1314,5.1361,5.0445,5.0606,69148.8631
2023-11-10 14:00:00,5.064,5.094,4.9659,5.0269,93482.0202
2023-11-10 15:00:00,5.0275,5.0672,5.022,5.0305,16359.7206
2023-11-10 16:00:00,5.0317,5.1206,5.0274,5.0942,19236.92887397
2023-11-10 17:00:00,5.0999,5.1365,5.0952,5.1329,12922.2116
2023-11-10 18:00:00,5.1335,5.1964,5.1192,5.1684,26802.5581
2023-11-10 19:00:00,5.1685,5.1976,5.1477,5.1491,36000.6356
2023-11-10 20:00:00,5.1497,5.1848,5.1272,5.1818,51382.2515
2023-11-10 21:00:00,5.1841,5.2507,5.1795,5.2421,75012.7865
2023-11-10 22:00:00,5.2458,5.2954,5.2247,5.2404,53261.4074
2023-11-10 23:00:00,5.2387,5.3173,5.2387,5.3006,50022.7649
2023-11-11 00:00:00,5.3025,5.3423,5.2662,5.2875,44887.5214
2023-11-11 01:00:00,5.2895,5.3334,5.2101,5.2592,55604.8397
2023-11-11 02:00:00,5.2598,5.3053,5.1847,5.2882,42651.0727
2023-11-11 03:00:00,5.2882,5.2914,5.1823,5.1901,21321.1536
2023-11-11 04:00:00,5.1866,5.2049,5.0876,5.1546,86747.4169
2023-11-11 05:00:00,5.1524,5.2426,5.141,5.2309,6194.0715
2023-11-11 06:00:00,5.2349,5.2555,5.1962,5.239,29121.2152
2023-11-11 07:00:00,5.2397,5.2628,5.1961,5.2125,12421.0471
2023-11-11 08:00:00,5.2144,5.2333,5.1897,5.2171,13385.2539
2023-11-11 09:00:00,5.223,5.3515,5.216,5.3251,30404.1455
2023-11-11 10:00:00,5.3217,5.3485,5.2936,5.3055,56980.9713
2023-11-11 11:00:00,5.3038,5.3038,5.245,5.2592,17181.628
2023-11-11 12:00:00,5.2572,5.3501,5.2324,5.3446,47797.4556
2023-11-11 13:00:00,5.3413,5.3485,5.3029,5.3444,32272.8842
2023-11-11 14:00:00,5.3448,5.4833,5.3371,5.4512,109669.3349
2023-11-11 15:00:00,5.4539,5.498,5.4417,5.4716,80065.5467
2023-11-11 16:00:00,5.4722,5.5902,5.4717,5.5425,69316.3553
2023-11-11 17:00:00,5.5421,5.5773,5.4819,5.5543,65489.0242
2023-11-11 18:00:00,5.5582,5.5644,5.5112,5.5259,76581.3802
