timestamp,open,high,low,close,volume
2023-11-16,95.517,98.16,82.833,95.323,79006.63509231
2023-11-23,95.372,103.22,92.877,96.465,71059.11641009
2023-11-30,96.451,106.024,94.995,96.157,66013.46229423
2023-12-07,96.241,104.92,86.285,94.738,105497.20425008
2023-12-14,94.783,118.7,92.055,100.051,145214.56920206
2023-12-21,99.986,113.184,95.273,111.975,154261.70059996
2023-12-28,111.961,129.698,89.103,102.662,186228.67299951
2024-01-04,102.628,110.173,88.402,107.07,89388.8525005
2024-01-11,107.049,118.05,99.0,101.386,102063.23605317
2024-01-18,101.344,101.708,84.3,89.962,48418.08374809
2024-01-25,89.962,95.396,85.149,85.84,37045.4909
2024-02-01,85.845,86.825,81.47,84.217,58465.2660965
2024-02-08,84.234,92.699,84.109,91.0,53604.94398351
2024-02-15,91.051,98.002,88.07,91.689,75413.97647767
2024-02-22,91.706,108.537,89.476,104.366,129270.06321358
2024-02-29,104.343,128.16,87.637,127.623,190157.73736727
2024-03-07,127.583,153.669,120.066,142.664,190810.74399998
2024-03-14,142.609,145.681,104.955,120.084,163445.43033454
2024-03-21,120.128,132.124,114.588,124.887,87928.99111026
2024-03-28,124.969,131.582,111.49,114.492,40559.14304179
2024-04-04,114.52,133.877,109.443,128.476,54381.8116
2024-04-11,128.487,132.522,67.399,83.599,122600.44709691
2024-04-18,83.704,97.416,78.712,90.786,25990.75327914
2024-04-25,90.791,93.234,78.514,83.684,21917.10389721
2024-05-02,83.687,92.82,81.031,86.181,18032.5789996
2024-05-09,86.156,90.74,80.0,86.097,13735.7474
2024-05-16,86.23,100.026,83.933,94.417,58015.23589944
2024-05-23,94.414,114.662,91.114,103.729,99813.92648878
2024-05-30,103.79,107.269,99.102,104.366,109798.84184539
2024-06-06,104.426,105.7,84.767,89.956,137064.2908
2024-06-13,89.949,90.022,74.11,87.409,119692.40793934
2024-06-20,87.291,95.62,76.794,94.454,65476.6110167
2024-06-27,94.435,99.985,83.871,84.302,55341.33577122
2024-07-04,84.237,91.17,70.987,91.127,60032.31358268
2024-07-11,91.135,106.754,88.554,97.942,103617.86246704
2024-07-18,98.249,101.335,89.415,89.866,61337.32982826
2024-07-25,89.874,112.345,85.77,107.526,161322.8902551
2024-08-01,107.567,117.977,76.326,98.238,295749.50301237
2024-08-08,98.316,106.813,90.155,106.031,82850.2945504
2024-08-15,106.03,143.735,104.2,140.027,210361.71127477
2024-08-22,140.468,148.653,117.179,125.354,133544.60507698
2024-08-29,125.47,138.913,116.25,135.231,182425.13280178
2024-09-05,135.182,158.428,119.6,149.527,259921.75840993
2024-09-12,149.674,151.807,134.147,141.671,209446.11056416
2024-09-19,141.692,178.962,141.461,165.066,142496.35683481
2024-09-26,165.117,173.967,136.856,139.17,78302.32100369
2024-10-03,139.264,154.8,134.664,139.563,55851.09666824
2024-10-10,139.558,165.852,136.396,155.879,50784.53666396
2024-10-17,155.864,160.535,144.065,149.682,19766.27427159
2024-10-24,149.673,158.271,131.574,156.158,32850.2671
2024-10-31,156.161,176.352,125.714,173.523,55771.65981209
2024-11-07,173.717,199.257,167.3,173.181,133277.64651555
2024-11-14,173.191,176.951,150.631,156.751,253319.94325297
2024-11-21,156.803,210.822,151.802,210.387,334865.12909853
2024-11-28,210.442,273.114,194.684,256.417,274109.90129108
2024-12-05,256.489,307.346,221.108,302.779,243081.49511755
2024-12-12,302.749,399.95,294.534,339.888,232704.0490098
2024-12-19,339.819,389.809,271.527,370.075,200158.90633365
2024-12-26,370.122,371.902,306.173,319.749,152425.31350282
2025-01-02,319.889,361.196,275.692,293.486,161644.17124773
2025-01-09,293.401,323.886,256.326,319.873,143194.67161556
2025-01-16,319.992,378.38,292.6,346.589,217229.0843814
2025-01-23,346.576,357.687,280.843,290.873,112355.48631863
2025-01-30,290.88,348.95,191.924,259.811,208501.44775988
2025-02-06,259.834,266.934,229.727,252.789,97790.11402862
2025-02-13,252.966,278.606,241.864,252.953,94808.60046713
2025-02-20,253.01,269.043,189.656,202.586,136090.79497695
2025-02-27,202.643,226.895,167.588,220.831,201298.80604105
2025-03-06,220.88,239.574,163.868,174.823,222105.28735471
2025-03-13,174.766,184.577,160.139,182.448,171061.96524639
2025-03-20,182.494,194.693,171.542,177.43,114765.62932163
2025-03-27,177.485,186.975,149.528,150.374,267168.21608076
2025-04-03,150.3,157.267,114.067,143.11,181789.47759984
2025-04-10,143.115,150.142,128.235,133.989,147148.3261517
2025-04-17,133.969,168.857,133.836,168.142,106427.96396242
2025-04-24,168.059,179.33,155.456,164.199,133216.86515108
2025-05-01,164.165,181.083,163.32,172.178,113265.24500362
2025-05-08,172.115,239.224,172.048,229.529,173712.5527772
2025-05-15,229.548,270.347,211.97,247.592,136183.39893691
2025-05-22,247.713,282.677,239.312,264.964,139243.34069519
2025-05-29,264.99,275.845,237.637,264.2,132439.17181414
2025-06-05,264.117,325.485,239.685,303.762,110392.04265424
2025-06-12,303.744,309.199,255.157,259.044,119782.46391964
2025-06-19,259.069,271.0,213.022,255.945,98314.85087282
2025-06-26,255.962,284.824,248.639,276.052,106347.19321426
2025-07-03,276.078,306.9,258.663,301.625,54324.40591587
2025-07-10,301.553,335.0,292.442,323.173,104818.50989514
2025-07-17,323.273,364.862,282.315,290.433,106249.71147542
2025-07-24,290.254,308.969,263.818,274.655,58981.32781282
2025-07-31,274.543,280.128,245.0,263.566,56183.36161477
2025-08-07,263.518,335.561,262.481,332.082,69063.36614585
2025-08-14,332.082,340.271,275.857,299.267,76587.61469842
2025-08-21,299.341,385.881,293.831,320.602,100612.47309386
2025-08-28,320.573,328.852,299.209,327.847,53711.15888079
2025-09-04,327.838,331.713,295.003,300.199,49250.32405253
2025-09-11,300.217,321.722,289.507,305.907,48161.48277616
2025-09-18,306.109,312.887,247.933,278.163,57865.18405987
2025-09-25,278.257,287.932,255.684,286.656,55777.21115025
2025-10-02,286.863,301.674,274.716,285.613,60602.19928147
2025-10-09,285.722,286.753,81.0,242.174,116476.19649355
2025-10-16,242.144,246.278,200.161,216.455,89464.0866177
2025-10-23,216.494,249.035,215.895,227.61,48216.37915848
2025-10-30,227.648,236.956,176.765,201.99,71648.88249303
2025-11-06,201.96,232.199,189.838,205.148,74162.53811227
2025-11-13,205.148,216.704,163.757,174.629,85154.19832124
2025-11-20,174.382,188.814,147.013,185.869,75810.71546322
2025-11-27,185.808,200.702,162.305,197.892,72646.88679697
2025-12-04,197.813,207.185,181.508,197.002,72204.24181231
2025-12-11,197.002,206.84,176.859,179.966,87895.3042982
2025-12-18,180.001,187.478,146.501,148.747,91473.18868083
2025-12-25,148.741,159.271,143.61,145.958,67829.21872339
2026-01-01,146.037,176.917,145.106,167.831,60409.44223235
2026-01-08,167.749,180.355,160.803,178.487,47603.29903488
2026-01-15,178.429,178.529,151.74,159.465,51180.51608329
2026-01-22,159.476,163.884,145.541,160.207,33113.87149976
2026-01-29,160.271,160.347,115.647,123.744,78054.34026411
2026-02-05,123.81,125.513,92.222,107.573,111988.85224564
2026-02-12,107.561,131.869,105.724,123.021,114118.5496271
2026-02-19,123.026,126.91,111.318,119.114,335818.395826
2026-02-26,119.113,126.913,104.763,115.85,628801.5144905
2026-03-05,115.868,119.864,103.816,110.279,539251.78911596
2026-03-12,110.293,124.876,106.967,115.296,804428.80921274
2026-03-19,115.306,119.134,104.662,112.53,1265288.71069219
2026-03-26,112.689,112.802,92.706,98.068,834318.3585911
2026-04-02,98.138,99.066,85.993,91.985,887128.72476866
2026-04-09,91.945,108.849,88.773,105.494,1306071.304718706
2026-04-16,105.527,118.793,86.469,93.965,1636002.8831819398
2026-04-23,93.997,100.79,90.931,97.468,1124548.18029529
