timestamp,open,high,low,close,volume
2023-11-16,2058.39,2092.02,1906.1,2063.28,283898.64597689
2023-11-23,2063.29,2133.55,1985.58,2028.96,210434.8219944
2023-11-30,2028.97,2312.6,2021.15,2233.07,245138.36934568
2023-12-07,2233.08,2402.83,2138.33,2260.15,324076.84694388
2023-12-14,2260.16,2331.71,2117.14,2202.41,303318.53411834
2023-12-21,2202.42,2391.81,2178.86,2378.37,315073.46775241
2023-12-28,2378.34,2445.44,2072.35,2209.49,361882.86705039
2024-01-04,2209.49,2643.06,2166.28,2584.58,466733.24998872
2024-01-11,2584.58,2717.89,2457.74,2530.26,400417.88329885085
2024-01-18,2530.26,2549.08,2168.3,2235.01,244372.3318854394
2024-01-25,2235.31,2392.04,2171.46,2283.19,161369.23366421
2024-02-01,2283.2,2445.41,2240.31,2425.1,145897.77787363
2024-02-08,2425.09,2786.4,2411.7,2774.98,336336.70542907
2024-02-15,2774.99,3032.99,2718.16,2967.87,404495.27211266
2024-02-22,2967.88,3488.79,2905.96,3383.19,388760.04944195
2024-02-29,3383.2,3900.76,3187.5,3819.37,819581.40110074
2024-03-07,3819.38,4092.4,3721.0,4004.8,714876.9993923
2024-03-14,4004.79,4010.8,3056.99,3516.23,870468.25999282
2024-03-21,3516.23,3678.6,3247.3,3501.75,525492.21863807
2024-03-28,3502.03,3654.84,3201.68,3311.31,279776.28911865
2024-04-04,3311.32,3729.2,3207.26,3545.77,360231.63391877
2024-04-11,3545.78,3617.96,2791.2,2985.57,409253.05367445
2024-04-18,2984.82,3293.9,2865.11,3140.82,311959.85913776
2024-04-25,3140.48,3358.2,2816.7,2972.29,307381.97168613
2024-05-02,2972.29,3222.62,2893.53,2974.18,283388.15177501
2024-05-09,2974.19,3059.39,2861.89,3032.61,226031.67037728
2024-05-16,3032.62,3840.74,2922.55,3737.96,287849.90998434
2024-05-23,3737.72,3977.02,3529.75,3767.51,240766.92899155
2024-05-30,3766.95,3888.78,3703.26,3865.88,154790.29318439
2024-06-06,3865.89,3878.98,3432.01,3560.36,181095.31744460226
2024-06-13,3560.36,3653.8,3350.22,3560.47,291925.59767939
2024-06-20,3560.44,3625.0,3221.0,3371.22,262740.80845433
2024-06-27,3371.68,3523.96,3251.72,3295.37,175979.5884691
2024-07-04,3295.67,3313.79,2810.0,3100.69,316977.78788189
2024-07-11,3100.95,3516.45,3045.55,3386.81,288138.32664827
2024-07-18,3387.15,3562.73,3293.91,3335.96,369645.55114622
2024-07-25,3335.69,3396.66,3087.33,3232.21,312085.79945082
2024-08-01,3232.74,3242.63,2062.74,2342.79,552615.71585648
2024-08-08,2342.75,2783.67,2321.16,2661.11,420781.51019759
2024-08-15,2661.11,2695.79,2515.75,2630.67,247777.07098464
2024-08-22,2630.68,2819.92,2392.91,2528.11,258895.46563031
2024-08-29,2528.35,2595.32,2305.8,2450.55,270665.00548264
2024-09-05,2450.56,2466.21,2150.79,2340.16,237203.76135504
2024-09-12,2340.6,2465.29,2252.4,2374.33,250626.07435266
2024-09-19,2374.4,2702.53,2372.98,2580.2,279121.3107778
2024-09-26,2580.21,2728.2,2352.43,2364.29,290698.25758014
2024-10-03,2364.28,2521.25,2309.16,2370.37,240672.7735540251
2024-10-10,2370.39,2688.69,2331.2,2611.34,255378.42126633
2024-10-17,2611.35,2768.88,2448.44,2524.79,250579.64002925
2024-10-24,2524.79,2722.23,2382.48,2658.72,375688.20615519
2024-10-31,2658.82,2744.51,2357.31,2722.14,392047.53190969
2024-11-07,2721.76,3442.14,2700.0,3187.11,786455.48163035
2024-11-14,3187.12,3239.73,3010.56,3069.73,414820.24208192
2024-11-21,3069.73,3684.77,3032.72,3653.55,420089.8546830288
2024-11-28,3653.47,3887.09,3502.08,3838.31,275218.44420382
2024-12-05,3837.91,4088.05,3463.4,3831.76,397157.9915506536
2024-12-12,3831.75,4107.55,3618.0,3626.72,357678.9514432
2024-12-19,3626.72,3738.14,3100.52,3497.08,517519.03012933
2024-12-26,3497.07,3514.85,3304.67,3360.04,275077.539612674
2025-01-02,3360.04,3745.37,3208.6,3327.16,335540.35595466
2025-01-09,3327.16,3473.33,2910.41,3450.69,389339.95356963
2025-01-16,3451.01,3525.57,3131.1,3242.83,562488.54750021
2025-01-23,3242.84,3429.56,3021.15,3114.04,361224.92497133
2025-01-30,3114.05,3436.71,2050.0,2788.26,568485.64658204
2025-02-06,2788.18,2858.17,2520.7,2738.06,368908.90169349
2025-02-13,2738.32,2849.03,2605.6,2716.04,312686.57259459
2025-02-20,2715.88,2855.91,2254.32,2335.96,528026.17530551
2025-02-27,2336.07,2552.0,1992.15,2241.59,727798.97579249
2025-03-06,2241.59,2319.7,1754.7,1908.14,670806.87343464
2025-03-13,1908.14,2071.23,1822.01,2056.26,350022.88091209
2025-03-20,2056.23,2103.86,1937.14,2009.41,453395.70153174
2025-03-27,2009.42,2037.2,1767.74,1794.92,640329.2070611
2025-04-03,1794.91,1845.27,1385.05,1669.12,782467.28029977
2025-04-10,1669.44,1691.58,1472.74,1576.85,768495.66926497
2025-04-17,1577.29,1835.51,1538.01,1795.22,467703.92647846
2025-04-24,1795.22,1857.37,1723.01,1793.66,676869.10205291
2025-05-01,1793.66,1873.0,1751.81,1811.19,529535.55140434
2025-05-08,1811.2,2738.48,1808.71,2609.5,1113746.36347276
2025-05-15,2609.51,2648.26,2320.9,2550.56,689099.13136403
2025-05-22,2551.25,2734.2,2462.76,2681.6,550505.46571345
2025-05-29,2681.57,2788.49,2468.61,2607.36,483554.28477452
2025-06-05,2607.82,2879.52,2382.49,2771.71,521957.47898918
2025-06-12,2771.71,2784.87,2436.78,2525.15,502160.55907201
2025-06-19,2524.89,2568.93,2111.6,2418.54,465774.22918781
2025-06-26,2418.55,2618.9,2373.74,2570.49,566372.77595319
2025-07-03,2570.24,2795.11,2474.74,2768.36,472851.91455715
2025-07-10,2768.71,3423.94,2755.25,3371.39,611031.85399391
2025-07-17,3370.76,3857.43,3310.62,3628.15,707475.21791559
2025-07-24,3628.16,3940.76,3505.1,3810.43,506620.40992094
2025-07-31,3810.43,3878.11,3353.3,3682.27,428085.40651187
2025-08-07,3682.28,4783.12,3648.0,4748.19,466252.73568956
2025-08-14,4748.49,4789.91,4062.96,4336.16,497857.41136942
2025-08-21,4336.16,4958.75,4204.77,4507.17,732271.6284122
2025-08-28,4506.95,4633.77,4211.5,4450.52,523934.04664723
2025-09-04,4450.52,4492.07,4236.39,4349.1,425603.97227666
2025-09-11,4349.27,4766.01,4339.12,4589.64,499879.00570855
2025-09-18,4590.04,4643.91,4051.81,4153.19,751737.22542884
2025-09-25,4152.81,4355.78,3823.87,4347.62,1462370.33610054
2025-10-02,4347.63,4755.04,4333.17,4525.94,1428852.91538565
2025-10-09,4525.94,4531.04,3380.76,3985.7,2095849.89511434
2025-10-16,3985.71,4109.96,3674.69,3805.53,1600646.21038736
2025-10-23,3805.55,4252.97,3796.29,3903.31,1231988.1024916
2025-10-30,3903.31,3948.64,3056.74,3424.7,1726654.48281953
2025-11-06,3424.68,3658.8,3193.57,3414.82,1597238.29545594
2025-11-13,3414.82,3565.17,2873.33,3025.44,1170763.25541695
2025-11-20,3025.62,3063.3,2623.47,3027.05,866900.06428498
2025-11-27,3027.03,3214.99,2719.52,3188.25,621135.50523464
2025-12-04,3188.94,3447.72,2910.95,3324.22,430811.21655729
2025-12-11,3324.22,3327.62,2790.99,2833.44,455729.8331319792
2025-12-18,2833.61,3076.87,2775.39,2946.95,409441.40457403
2025-12-25,2946.95,3057.19,2890.99,2971.62,649596.61693264
2026-01-01,2971.63,3308.43,2971.35,3168.65,894545.076833205
2026-01-08,3168.78,3403.59,3054.93,3354.52,701067.21647569
2026-01-15,3354.53,3385.04,2866.61,2982.55,574549.7854672131
2026-01-22,2982.55,3045.66,2787.42,3010.81,777299.6472556259
2026-01-29,3010.81,3013.53,2076.74,2148.16,2332760.50175892
2026-02-05,2147.87,2173.77,1746.08,1941.06,1879136.85223436
2026-02-12,1941.35,2108.27,1896.58,1956.09,1101751.04560923
2026-02-19,1955.95,2148.53,1800.0,2057.78,887561.32494591
2026-02-26,2057.41,2198.94,1835.61,2127.79,1307233.4918415349
2026-03-05,2127.27,2163.52,1911.11,2051.99,1034468.06090664
2026-03-12,2051.99,2385.96,2017.93,2203.52,869912.41370277
2026-03-19,2203.52,2233.55,2022.94,2168.99,721464.4565318997
2026-03-26,2168.78,2172.29,1938.2,2140.28,488964.38171729
2026-04-02,2140.12,2273.24,2016.76,2189.87,458368.5766562563
2026-04-09,2190.04,2415.7,2157.36,2360.07,446472.50341216114
2026-04-16,2360.07,2465.0,2252.31,2374.17,492044.93912008544
2026-04-23,2374.31,2404.15,2266.19,2306.5,223256.19421163635
