timestamp,open,high,low,close,volume
2023-11-16,7.469,9.4,6.741,7.818,692593.7141301
2023-11-23,7.818,8.138,7.135,7.737,339828.18699744
2023-11-30,7.744,8.948,7.15,7.884,579113.8495765
2023-12-07,7.884,8.881,6.954,8.51,562209.54937087
2023-12-14,8.509,11.663,8.477,9.387,825281.55853541
2023-12-21,9.375,11.497,9.002,10.48,1077418.367
2023-12-28,10.436,10.842,7.412,8.705,610273.2056
2024-01-04,8.732,9.543,7.54,9.206,506632.836
2024-01-11,9.234,10.83,8.8,9.749,533070.35949689
2024-01-18,9.759,10.781,8.101,8.712,407266.3941
2024-01-25,8.695,9.149,7.799,8.413,164162.22
2024-02-01,8.423,8.639,7.766,8.336,145651.8734
2024-02-08,8.347,9.87,8.274,9.87,207842.1332
2024-02-15,9.867,16.864,9.797,13.627,1597609.1520024
2024-02-22,13.615,29.41,12.552,28.802,2522893.66724039
2024-02-29,28.823,39.444,22.518,35.813,2423105.57270479
2024-03-07,35.814,47.48,34.75,37.665,1318623.14595506
2024-03-14,37.691,40.93,29.111,35.133,1439738.2900743
2024-03-21,35.14,45.355,33.315,42.692,925981.57273754
2024-03-28,42.688,46.585,32.598,33.357,251991.98471049
2024-04-04,33.356,35.904,29.179,31.174,195373.65474981
2024-04-11,31.117,32.69,18.693,24.418,649570.17817749
2024-04-18,24.413,35.94,22.609,32.975,292100.51077251
2024-04-25,33.003,37.957,26.53,28.66,449344.77217443
2024-05-02,28.647,42.574,27.228,37.355,561916.42309251
2024-05-09,37.465,46.802,37.413,43.774,405350.95089562
2024-05-16,43.955,49.55,42.364,44.807,318896.45319756
2024-05-23,44.615,47.616,36.787,39.071,256840.59505995
2024-05-30,39.199,46.697,37.224,44.198,347994.64359624
2024-06-06,44.179,44.67,31.679,34.928,336371.1123
2024-06-13,34.852,35.602,22.728,27.208,437806.62546445
2024-06-20,27.149,30.703,25.206,26.0,370494.97232992
2024-06-27,26.0,29.856,25.704,25.877,289436.1795
2024-07-04,25.959,26.359,19.801,22.59,432771.90901666
2024-07-11,22.518,32.238,21.2,30.556,688968.0002088
2024-07-18,30.556,35.055,28.887,30.277,443887.32232231
2024-07-25,30.312,33.196,28.549,29.102,391829.13236746
2024-08-01,29.109,29.556,16.109,19.447,728963.59426677
2024-08-08,19.47,23.058,19.101,21.091,284254.1175
2024-08-15,21.068,24.903,20.017,24.228,366332.8105
2024-08-22,24.234,27.558,22.321,22.534,374421.2224874
2024-08-29,22.634,23.643,19.423,21.277,266902.55898676
2024-09-05,21.279,21.875,18.559,20.01,354258.30594467
2024-09-12,20.061,20.842,17.768,19.201,512876.80326798
2024-09-19,19.201,25.19,18.796,22.364,615659.01576548
2024-09-26,22.365,24.827,17.526,18.42,739986.14078556
2024-10-03,18.414,20.467,17.212,18.093,377387.6698808
2024-10-10,18.073,20.825,17.241,18.873,330911.20449176
2024-10-17,18.863,19.802,17.28,18.006,213123.56054484
2024-10-24,17.977,18.501,15.132,16.645,384192.3004
2024-10-31,16.644,16.765,12.5,15.886,462509.05118096
2024-11-07,15.907,20.557,15.714,17.277,1115326.53397522
2024-11-14,17.279,19.579,15.667,17.14,694770.5192
2024-11-21,17.12,23.914,16.591,21.294,1114806.15189977
2024-11-28,21.309,28.957,20.164,26.958,1112864.93527598
2024-12-05,26.952,28.828,19.923,23.369,738360.35712141
2024-12-12,23.396,24.411,17.98,18.094,557088.17649155
2024-12-19,18.108,18.53,14.246,17.159,554183.6241
2024-12-26,17.167,17.674,15.642,17.378,306414.85249708
2025-01-02,17.425,19.907,14.937,15.927,397611.05507718
2025-01-09,15.934,16.939,13.973,16.881,339063.3762
2025-01-16,16.904,18.416,13.959,15.228,409538.27037552
2025-01-23,15.161,15.505,12.31,12.888,278433.1656612
2025-01-30,12.92,16.771,8.546,10.181,1041518.4500049
2025-02-06,10.212,10.361,8.454,9.615,693166.69825915
2025-02-13,9.627,9.78,8.22,9.138,474557.07939271
2025-02-20,9.133,10.426,7.241,8.304,1132277.27801919
2025-02-27,8.33,9.0,6.683,7.632,584935.7666
2025-03-06,7.629,7.79,5.294,6.115,687967.46877039
2025-03-13,6.125,7.298,5.784,7.241,573564.1724153
2025-03-20,7.239,7.766,6.514,7.362,626437.310806
2025-03-27,7.361,7.638,5.504,5.652,761656.87031347
2025-04-03,5.645,5.935,4.626,5.423,1108392.30733138
2025-04-10,5.426,5.837,4.876,4.916,679658.85164386
2025-04-17,4.921,6.619,4.806,6.453,526170.6188
2025-04-24,6.446,7.477,6.12,6.927,524458.4817
2025-05-01,6.929,8.181,6.427,6.827,712963.98013375
2025-05-08,6.824,8.948,6.809,8.152,552329.01801376
2025-05-15,8.172,8.346,6.97,7.553,380512.60435344
2025-05-22,7.564,8.264,6.999,7.485,303909.1293
2025-05-29,7.485,7.745,5.909,6.457,439524.77096032
2025-06-05,6.458,7.496,5.8,6.936,423891.72980753
2025-06-12,6.942,6.949,5.162,5.375,361260.58653321
2025-06-19,5.374,5.629,4.495,4.799,472650.16154
2025-06-26,4.799,5.467,4.549,5.334,520247.24307214
2025-07-03,5.355,5.655,4.904,5.606,436501.5539
2025-07-10,5.619,7.786,5.537,7.363,1163296.23477839
2025-07-17,7.371,8.877,7.081,7.464,817502.40241017
2025-07-24,7.47,8.227,6.889,7.305,399963.6820282
2025-07-31,7.321,7.64,6.058,6.718,577999.42352284
