timestamp,open,high,low,close,volume
2023-11-10,14.6003,15.6382,14.12,15.5,1534470.01873478
2023-11-11,15.5157,16.6187,14.7131,16.4673,1414900.66174815
2023-11-12,16.4706,16.5375,15.3674,16.0288,912899.5254772
2023-11-13,16.0293,16.3001,14.3076,14.3569,1064236.36594043
2023-11-14,14.3572,14.9103,13.35,13.9517,1397525.88977656
2023-11-15,13.9514,15.3887,13.9342,15.03,1033509.06276035
2023-11-16,15.031,15.2186,13.5503,13.8701,1149401.88998955
2023-11-17,13.8691,14.262,12.8488,13.7001,1005766.99214808
2023-11-18,13.7073,13.8075,12.9204,13.7481,649919.38477407
2023-11-19,13.7503,15.0527,13.368,14.908,825872.72353817
2023-11-20,14.9125,15.4,14.36,14.4744,885965.65096009
2023-11-21,14.4795,14.6616,13.2504,13.3602,973907.70626289
2023-11-22,13.3624,14.6289,13.2383,14.2109,697374.895246
2023-11-23,14.2141,14.885,14.1222,14.3974,556638.0452
2023-11-24,14.3981,14.85,14.1995,14.4778,476709.1202
2023-11-25,14.4791,14.97,14.375,14.7602,473661.23715189
2023-11-26,14.7601,15.3262,14.3716,14.7614,580630.15653022
2023-11-27,14.7665,15.3,13.8536,14.1851,590749.6388024
2023-11-28,14.1872,14.7154,13.7803,14.5211,421181.88804655
2023-11-29,14.5325,14.9958,14.39,14.5138,356879.81280673
2023-11-30,14.5148,14.829,14.2641,14.4063,361563.1747
2023-12-01,14.409,15.0478,14.2754,14.9873,320131.642
2023-12-02,14.985,16.199,14.9187,15.9923,724867.6820683
2023-12-03,15.9934,16.2889,15.6656,15.7068,475859.13163718
2023-12-04,15.7048,16.3915,15.0999,15.8142,935193.605
2023-12-05,15.8122,16.089,15.1705,15.7201,745717.72358382
2023-12-06,15.723,16.1635,15.235,15.2633,806842.05278018
2023-12-07,15.267,15.805,14.6605,15.6909,842704.14177498
2023-12-08,15.7132,17.321,15.5496,16.9266,1157951.8549056
